[12:41:55.998] Namespace(root_path='../data/ACDC', volume_path='../data/ACDC/test', n_skip=1, z_spacing=10, dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, output_dir='./model_out_acdc', max_iterations=30000, max_epochs=150, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[12:41:56.005] 55 iterations per epoch. 8250 max iterations 
[12:42:00.184] iteration 1 : loss : 1.250152, lr_: 0.000100
[13:20:47.845] iteration 6412 : loss : 0.017589, lr_: 0.000026
[13:20:48.053] iteration 6413 : loss : 0.018411, lr_: 0.000026
[13:20:48.261] iteration 6414 : loss : 0.018889, lr_: 0.000026
[13:20:48.471] iteration 6415 : loss : 0.016806, lr_: 0.000026
[13:20:48.679] iteration 6416 : loss : 0.016914, lr_: 0.000026
[13:20:48.887] iteration 6417 : loss : 0.019732, lr_: 0.000026
[13:20:49.096] iteration 6418 : loss : 0.018523, lr_: 0.000026
[13:20:49.304] iteration 6419 : loss : 0.018525, lr_: 0.000026
[13:20:49.512] iteration 6420 : loss : 0.015475, lr_: 0.000026
[13:20:49.751] iteration 6421 : loss : 0.017675, lr_: 0.000026
[13:20:49.959] iteration 6422 : loss : 0.019473, lr_: 0.000026
[13:20:50.167] iteration 6423 : loss : 0.017482, lr_: 0.000026
[13:20:50.373] iteration 6424 : loss : 0.018850, lr_: 0.000026
[13:20:50.581] iteration 6425 : loss : 0.016634, lr_: 0.000026
[13:20:50.788] iteration 6426 : loss : 0.020077, lr_: 0.000026
[13:20:50.996] iteration 6427 : loss : 0.016172, lr_: 0.000026
[13:20:51.204] iteration 6428 : loss : 0.016427, lr_: 0.000026
[13:20:51.412] iteration 6429 : loss : 0.016694, lr_: 0.000026
[13:20:51.619] iteration 6430 : loss : 0.018251, lr_: 0.000026
[13:20:51.827] iteration 6431 : loss : 0.016582, lr_: 0.000026
[13:20:52.035] iteration 6432 : loss : 0.016013, lr_: 0.000026
[13:20:52.242] iteration 6433 : loss : 0.018379, lr_: 0.000026
[13:20:52.450] iteration 6434 : loss : 0.018120, lr_: 0.000026
[13:20:52.545] iteration 6435 : loss : 0.014603, lr_: 0.000026
[13:20:52.592] 
Validation ===>
[13:20:58.276] avg_dsc: 0.844175
[13:20:59.015] iteration 6436 : loss : 0.017322, lr_: 0.000026
[13:20:59.246] iteration 6437 : loss : 0.019187, lr_: 0.000026
[13:20:59.454] iteration 6438 : loss : 0.018986, lr_: 0.000026
[13:20:59.664] iteration 6439 : loss : 0.018061, lr_: 0.000026
[13:20:59.872] iteration 6440 : loss : 0.017506, lr_: 0.000026
[13:21:00.120] iteration 6441 : loss : 0.016782, lr_: 0.000026
[13:21:00.327] iteration 6442 : loss : 0.017027, lr_: 0.000026
[13:21:00.535] iteration 6443 : loss : 0.016839, lr_: 0.000026
[13:21:00.743] iteration 6444 : loss : 0.016528, lr_: 0.000025
[13:21:00.953] iteration 6445 : loss : 0.016867, lr_: 0.000025
[13:21:01.161] iteration 6446 : loss : 0.018276, lr_: 0.000025
[13:21:01.369] iteration 6447 : loss : 0.016132, lr_: 0.000025
[13:21:01.579] iteration 6448 : loss : 0.017964, lr_: 0.000025
[13:21:01.788] iteration 6449 : loss : 0.016511, lr_: 0.000025
[13:21:02.000] iteration 6450 : loss : 0.016198, lr_: 0.000025
[13:21:02.207] iteration 6451 : loss : 0.017406, lr_: 0.000025
[13:21:02.419] iteration 6452 : loss : 0.017878, lr_: 0.000025
[13:21:02.632] iteration 6453 : loss : 0.017546, lr_: 0.000025
[13:21:02.840] iteration 6454 : loss : 0.015053, lr_: 0.000025
[13:21:03.051] iteration 6455 : loss : 0.018989, lr_: 0.000025
[13:21:03.263] iteration 6456 : loss : 0.015705, lr_: 0.000025
[13:21:03.474] iteration 6457 : loss : 0.016693, lr_: 0.000025
[13:21:03.689] iteration 6458 : loss : 0.016535, lr_: 0.000025
[13:21:03.899] iteration 6459 : loss : 0.017534, lr_: 0.000025
[13:21:04.110] iteration 6460 : loss : 0.020111, lr_: 0.000025
[13:21:04.356] iteration 6461 : loss : 0.016929, lr_: 0.000025
[13:21:04.564] iteration 6462 : loss : 0.016435, lr_: 0.000025
[13:21:04.774] iteration 6463 : loss : 0.017818, lr_: 0.000025
[13:21:04.983] iteration 6464 : loss : 0.016830, lr_: 0.000025
[13:21:05.190] iteration 6465 : loss : 0.017698, lr_: 0.000025
[13:21:05.399] iteration 6466 : loss : 0.018108, lr_: 0.000025
[13:21:05.610] iteration 6467 : loss : 0.015521, lr_: 0.000025
[13:21:05.820] iteration 6468 : loss : 0.016813, lr_: 0.000025
[13:21:06.029] iteration 6469 : loss : 0.015435, lr_: 0.000025
[13:21:06.238] iteration 6470 : loss : 0.017012, lr_: 0.000025
[13:21:06.446] iteration 6471 : loss : 0.017640, lr_: 0.000025
[13:21:06.654] iteration 6472 : loss : 0.017045, lr_: 0.000025
[13:21:06.862] iteration 6473 : loss : 0.016574, lr_: 0.000025
[13:21:07.071] iteration 6474 : loss : 0.020051, lr_: 0.000025
[13:21:07.278] iteration 6475 : loss : 0.016120, lr_: 0.000025
[13:21:07.486] iteration 6476 : loss : 0.016303, lr_: 0.000025
[13:21:07.694] iteration 6477 : loss : 0.016874, lr_: 0.000025
[13:21:07.901] iteration 6478 : loss : 0.017043, lr_: 0.000025
[13:21:08.108] iteration 6479 : loss : 0.015823, lr_: 0.000025
[13:21:08.316] iteration 6480 : loss : 0.018214, lr_: 0.000025
[13:21:08.547] iteration 6481 : loss : 0.018970, lr_: 0.000025
[13:21:08.755] iteration 6482 : loss : 0.017084, lr_: 0.000025
[13:21:08.962] iteration 6483 : loss : 0.015034, lr_: 0.000025
[13:21:09.170] iteration 6484 : loss : 0.018900, lr_: 0.000025
[13:21:09.376] iteration 6485 : loss : 0.017077, lr_: 0.000025
[13:21:09.584] iteration 6486 : loss : 0.016892, lr_: 0.000025
[13:21:09.792] iteration 6487 : loss : 0.019153, lr_: 0.000025
[13:21:09.998] iteration 6488 : loss : 0.014709, lr_: 0.000025
[13:21:10.207] iteration 6489 : loss : 0.016849, lr_: 0.000025
[13:21:10.307] iteration 6490 : loss : 0.019647, lr_: 0.000025
[13:21:10.353] 
Validation ===>
[13:21:16.016] avg_dsc: 0.840606
[13:21:16.984] iteration 6491 : loss : 0.019540, lr_: 0.000025
[13:21:17.198] iteration 6492 : loss : 0.018635, lr_: 0.000025
[13:21:17.407] iteration 6493 : loss : 0.018988, lr_: 0.000025
[13:21:17.616] iteration 6494 : loss : 0.017598, lr_: 0.000025
[13:21:17.824] iteration 6495 : loss : 0.015984, lr_: 0.000025
[13:21:18.034] iteration 6496 : loss : 0.016879, lr_: 0.000025
[13:21:18.242] iteration 6497 : loss : 0.018672, lr_: 0.000025
[13:21:18.451] iteration 6498 : loss : 0.014882, lr_: 0.000025
[13:21:18.659] iteration 6499 : loss : 0.017373, lr_: 0.000025
[13:21:18.869] iteration 6500 : loss : 0.015891, lr_: 0.000025
[13:21:19.112] iteration 6501 : loss : 0.017410, lr_: 0.000025
[13:21:19.321] iteration 6502 : loss : 0.015828, lr_: 0.000025
[13:21:19.530] iteration 6503 : loss : 0.017976, lr_: 0.000025
[13:21:19.739] iteration 6504 : loss : 0.018181, lr_: 0.000025
[13:21:19.947] iteration 6505 : loss : 0.017434, lr_: 0.000025
[13:21:20.155] iteration 6506 : loss : 0.017065, lr_: 0.000025
[13:21:20.363] iteration 6507 : loss : 0.017587, lr_: 0.000025
[13:21:20.570] iteration 6508 : loss : 0.017323, lr_: 0.000025
[13:21:20.780] iteration 6509 : loss : 0.015558, lr_: 0.000025
[13:21:20.990] iteration 6510 : loss : 0.018327, lr_: 0.000025
[13:21:21.199] iteration 6511 : loss : 0.018688, lr_: 0.000025
[13:21:21.408] iteration 6512 : loss : 0.014297, lr_: 0.000025
[13:21:21.618] iteration 6513 : loss : 0.018151, lr_: 0.000025
[13:21:21.828] iteration 6514 : loss : 0.019160, lr_: 0.000025
[13:21:22.037] iteration 6515 : loss : 0.017750, lr_: 0.000025
[13:21:22.245] iteration 6516 : loss : 0.017402, lr_: 0.000025
[13:21:22.454] iteration 6517 : loss : 0.016573, lr_: 0.000025
[13:21:22.664] iteration 6518 : loss : 0.018521, lr_: 0.000025
[13:21:22.873] iteration 6519 : loss : 0.014814, lr_: 0.000025
[13:21:23.080] iteration 6520 : loss : 0.016665, lr_: 0.000025
[13:21:23.322] iteration 6521 : loss : 0.016363, lr_: 0.000025
[13:21:23.531] iteration 6522 : loss : 0.015617, lr_: 0.000025
[13:21:23.741] iteration 6523 : loss : 0.017299, lr_: 0.000024
[13:21:23.950] iteration 6524 : loss : 0.015425, lr_: 0.000024
[13:21:24.159] iteration 6525 : loss : 0.015970, lr_: 0.000024
[13:21:24.368] iteration 6526 : loss : 0.019426, lr_: 0.000024
[13:21:24.578] iteration 6527 : loss : 0.016631, lr_: 0.000024
[13:21:24.786] iteration 6528 : loss : 0.020076, lr_: 0.000024
[13:21:24.993] iteration 6529 : loss : 0.018892, lr_: 0.000024
[13:21:25.201] iteration 6530 : loss : 0.015540, lr_: 0.000024
[13:21:25.409] iteration 6531 : loss : 0.017937, lr_: 0.000024
[13:21:25.617] iteration 6532 : loss : 0.016803, lr_: 0.000024
[13:21:25.825] iteration 6533 : loss : 0.018435, lr_: 0.000024
[13:21:26.033] iteration 6534 : loss : 0.016665, lr_: 0.000024
[13:21:26.240] iteration 6535 : loss : 0.015882, lr_: 0.000024
[13:21:26.448] iteration 6536 : loss : 0.018742, lr_: 0.000024
[13:21:26.655] iteration 6537 : loss : 0.018136, lr_: 0.000024
[13:21:26.863] iteration 6538 : loss : 0.016334, lr_: 0.000024
[13:21:27.070] iteration 6539 : loss : 0.017319, lr_: 0.000024
[13:21:27.278] iteration 6540 : loss : 0.016884, lr_: 0.000024
[13:21:27.512] iteration 6541 : loss : 0.017129, lr_: 0.000024
[13:21:27.720] iteration 6542 : loss : 0.016609, lr_: 0.000024
[13:21:27.927] iteration 6543 : loss : 0.016395, lr_: 0.000024
[13:21:28.135] iteration 6544 : loss : 0.017773, lr_: 0.000024
[13:21:28.225] iteration 6545 : loss : 0.015427, lr_: 0.000024
[13:21:28.270] 
Validation ===>
[13:21:33.888] avg_dsc: 0.841284
[13:21:34.691] iteration 6546 : loss : 0.015887, lr_: 0.000024
[13:21:34.917] iteration 6547 : loss : 0.017380, lr_: 0.000024
[13:21:35.127] iteration 6548 : loss : 0.017445, lr_: 0.000024
[13:21:35.334] iteration 6549 : loss : 0.018235, lr_: 0.000024
[13:21:35.542] iteration 6550 : loss : 0.016291, lr_: 0.000024
[13:21:35.752] iteration 6551 : loss : 0.017509, lr_: 0.000024
[13:21:35.961] iteration 6552 : loss : 0.018339, lr_: 0.000024
[13:21:36.168] iteration 6553 : loss : 0.015535, lr_: 0.000024
[13:21:36.375] iteration 6554 : loss : 0.015606, lr_: 0.000024
[13:21:36.584] iteration 6555 : loss : 0.015640, lr_: 0.000024
[13:21:36.793] iteration 6556 : loss : 0.014531, lr_: 0.000024
[13:21:37.002] iteration 6557 : loss : 0.016399, lr_: 0.000024
[13:21:37.213] iteration 6558 : loss : 0.018439, lr_: 0.000024
[13:21:37.422] iteration 6559 : loss : 0.014662, lr_: 0.000024
[13:21:37.634] iteration 6560 : loss : 0.017523, lr_: 0.000024
[13:21:37.881] iteration 6561 : loss : 0.016805, lr_: 0.000024
[13:21:38.089] iteration 6562 : loss : 0.016053, lr_: 0.000024
[13:21:38.299] iteration 6563 : loss : 0.017432, lr_: 0.000024
[13:21:38.507] iteration 6564 : loss : 0.015742, lr_: 0.000024
[13:21:38.715] iteration 6565 : loss : 0.017000, lr_: 0.000024
[13:21:38.923] iteration 6566 : loss : 0.016311, lr_: 0.000024
[13:21:39.130] iteration 6567 : loss : 0.014963, lr_: 0.000024
[13:21:39.338] iteration 6568 : loss : 0.016448, lr_: 0.000024
[13:21:39.547] iteration 6569 : loss : 0.016369, lr_: 0.000024
[13:21:39.758] iteration 6570 : loss : 0.017445, lr_: 0.000024
[13:21:39.968] iteration 6571 : loss : 0.017151, lr_: 0.000024
[13:21:40.177] iteration 6572 : loss : 0.016962, lr_: 0.000024
[13:21:40.385] iteration 6573 : loss : 0.017881, lr_: 0.000024
[13:21:40.592] iteration 6574 : loss : 0.016662, lr_: 0.000024
[13:21:40.801] iteration 6575 : loss : 0.016335, lr_: 0.000024
[13:21:41.009] iteration 6576 : loss : 0.016073, lr_: 0.000024
[13:21:41.217] iteration 6577 : loss : 0.016936, lr_: 0.000024
[13:21:41.424] iteration 6578 : loss : 0.017719, lr_: 0.000024
[13:21:41.632] iteration 6579 : loss : 0.015845, lr_: 0.000024
[13:21:41.842] iteration 6580 : loss : 0.017130, lr_: 0.000024
[13:21:42.082] iteration 6581 : loss : 0.016986, lr_: 0.000024
[13:21:42.290] iteration 6582 : loss : 0.017617, lr_: 0.000024
[13:21:42.499] iteration 6583 : loss : 0.020114, lr_: 0.000024
[13:21:42.708] iteration 6584 : loss : 0.016654, lr_: 0.000024
[13:21:42.915] iteration 6585 : loss : 0.018516, lr_: 0.000024
[13:21:43.123] iteration 6586 : loss : 0.017253, lr_: 0.000024
[13:21:43.331] iteration 6587 : loss : 0.019073, lr_: 0.000024
[13:21:43.539] iteration 6588 : loss : 0.017942, lr_: 0.000024
[13:21:43.746] iteration 6589 : loss : 0.015823, lr_: 0.000024
[13:21:43.954] iteration 6590 : loss : 0.015350, lr_: 0.000024
[13:21:44.168] iteration 6591 : loss : 0.016659, lr_: 0.000024
[13:21:44.376] iteration 6592 : loss : 0.016580, lr_: 0.000024
[13:21:44.584] iteration 6593 : loss : 0.016267, lr_: 0.000024
[13:21:44.793] iteration 6594 : loss : 0.017837, lr_: 0.000024
[13:21:45.001] iteration 6595 : loss : 0.018642, lr_: 0.000024
[13:21:45.208] iteration 6596 : loss : 0.018463, lr_: 0.000024
[13:21:45.416] iteration 6597 : loss : 0.018040, lr_: 0.000024
[13:21:45.623] iteration 6598 : loss : 0.018618, lr_: 0.000024
[13:21:45.830] iteration 6599 : loss : 0.016482, lr_: 0.000024
[13:21:45.923] iteration 6600 : loss : 0.017612, lr_: 0.000024
[13:21:45.998] 
Validation ===>
[13:21:51.509] avg_dsc: 0.844621
[13:21:52.457] iteration 6601 : loss : 0.016344, lr_: 0.000023
[13:21:52.668] iteration 6602 : loss : 0.019657, lr_: 0.000023
[13:21:52.878] iteration 6603 : loss : 0.016783, lr_: 0.000023
[13:21:53.085] iteration 6604 : loss : 0.016156, lr_: 0.000023
[13:21:53.293] iteration 6605 : loss : 0.020238, lr_: 0.000023
[13:21:53.502] iteration 6606 : loss : 0.017282, lr_: 0.000023
[13:21:53.709] iteration 6607 : loss : 0.018735, lr_: 0.000023
[13:21:53.918] iteration 6608 : loss : 0.017092, lr_: 0.000023
[13:21:54.126] iteration 6609 : loss : 0.015961, lr_: 0.000023
[13:21:54.334] iteration 6610 : loss : 0.017817, lr_: 0.000023
[13:21:54.542] iteration 6611 : loss : 0.016348, lr_: 0.000023
[13:21:54.750] iteration 6612 : loss : 0.016464, lr_: 0.000023
[13:21:54.962] iteration 6613 : loss : 0.020965, lr_: 0.000023
[13:21:55.171] iteration 6614 : loss : 0.015093, lr_: 0.000023
[13:21:55.380] iteration 6615 : loss : 0.019258, lr_: 0.000023
[13:21:55.588] iteration 6616 : loss : 0.017104, lr_: 0.000023
[13:21:55.797] iteration 6617 : loss : 0.017358, lr_: 0.000023
[13:21:56.006] iteration 6618 : loss : 0.020857, lr_: 0.000023
[13:21:56.215] iteration 6619 : loss : 0.015079, lr_: 0.000023
[13:21:56.425] iteration 6620 : loss : 0.018385, lr_: 0.000023
[13:21:56.672] iteration 6621 : loss : 0.016545, lr_: 0.000023
[13:21:56.879] iteration 6622 : loss : 0.014604, lr_: 0.000023
[13:21:57.086] iteration 6623 : loss : 0.019495, lr_: 0.000023
[13:21:57.294] iteration 6624 : loss : 0.019559, lr_: 0.000023
[13:21:57.509] iteration 6625 : loss : 0.017907, lr_: 0.000023
[13:21:57.717] iteration 6626 : loss : 0.017363, lr_: 0.000023
[13:21:57.928] iteration 6627 : loss : 0.016614, lr_: 0.000023
[13:21:58.136] iteration 6628 : loss : 0.024226, lr_: 0.000023
[13:21:58.345] iteration 6629 : loss : 0.018009, lr_: 0.000023
[13:21:58.552] iteration 6630 : loss : 0.020861, lr_: 0.000023
[13:21:58.762] iteration 6631 : loss : 0.020938, lr_: 0.000023
[13:21:58.971] iteration 6632 : loss : 0.015962, lr_: 0.000023
[13:21:59.180] iteration 6633 : loss : 0.018690, lr_: 0.000023
[13:21:59.388] iteration 6634 : loss : 0.017737, lr_: 0.000023
[13:21:59.599] iteration 6635 : loss : 0.018383, lr_: 0.000023
[13:21:59.808] iteration 6636 : loss : 0.018298, lr_: 0.000023
[13:22:00.024] iteration 6637 : loss : 0.016752, lr_: 0.000023
[13:22:00.232] iteration 6638 : loss : 0.019402, lr_: 0.000023
[13:22:00.440] iteration 6639 : loss : 0.019681, lr_: 0.000023
[13:22:00.647] iteration 6640 : loss : 0.019496, lr_: 0.000023
[13:22:00.884] iteration 6641 : loss : 0.017220, lr_: 0.000023
[13:22:01.091] iteration 6642 : loss : 0.019112, lr_: 0.000023
[13:22:01.298] iteration 6643 : loss : 0.017441, lr_: 0.000023
[13:22:01.506] iteration 6644 : loss : 0.015627, lr_: 0.000023
[13:22:01.713] iteration 6645 : loss : 0.015221, lr_: 0.000023
[13:22:01.923] iteration 6646 : loss : 0.020400, lr_: 0.000023
[13:22:02.131] iteration 6647 : loss : 0.016629, lr_: 0.000023
[13:22:02.346] iteration 6648 : loss : 0.028198, lr_: 0.000023
[13:22:02.555] iteration 6649 : loss : 0.018154, lr_: 0.000023
[13:22:02.766] iteration 6650 : loss : 0.020862, lr_: 0.000023
[13:22:02.975] iteration 6651 : loss : 0.024131, lr_: 0.000023
[13:22:03.183] iteration 6652 : loss : 0.017150, lr_: 0.000023
[13:22:03.391] iteration 6653 : loss : 0.018529, lr_: 0.000023
[13:22:03.601] iteration 6654 : loss : 0.017059, lr_: 0.000023
[13:22:03.710] iteration 6655 : loss : 0.022050, lr_: 0.000023
[13:22:03.775] 
Validation ===>
[13:22:09.495] avg_dsc: 0.844613
[13:22:10.401] iteration 6656 : loss : 0.017386, lr_: 0.000023
[13:22:10.613] iteration 6657 : loss : 0.018374, lr_: 0.000023
[13:22:10.820] iteration 6658 : loss : 0.018770, lr_: 0.000023
[13:22:11.029] iteration 6659 : loss : 0.018842, lr_: 0.000023
[13:22:11.237] iteration 6660 : loss : 0.019478, lr_: 0.000023
[13:22:11.483] iteration 6661 : loss : 0.022081, lr_: 0.000023
[13:22:11.691] iteration 6662 : loss : 0.019431, lr_: 0.000023
[13:22:11.898] iteration 6663 : loss : 0.019419, lr_: 0.000023
[13:22:12.106] iteration 6664 : loss : 0.024974, lr_: 0.000023
[13:22:12.314] iteration 6665 : loss : 0.016501, lr_: 0.000023
[13:22:12.523] iteration 6666 : loss : 0.020184, lr_: 0.000023
[13:22:12.731] iteration 6667 : loss : 0.016000, lr_: 0.000023
[13:22:12.940] iteration 6668 : loss : 0.020635, lr_: 0.000023
[13:22:13.147] iteration 6669 : loss : 0.019725, lr_: 0.000023
[13:22:13.357] iteration 6670 : loss : 0.018187, lr_: 0.000023
[13:22:13.566] iteration 6671 : loss : 0.017358, lr_: 0.000023
[13:22:13.773] iteration 6672 : loss : 0.019437, lr_: 0.000023
[13:22:13.981] iteration 6673 : loss : 0.016051, lr_: 0.000023
[13:22:14.190] iteration 6674 : loss : 0.017569, lr_: 0.000023
[13:22:14.398] iteration 6675 : loss : 0.018165, lr_: 0.000023
[13:22:14.608] iteration 6676 : loss : 0.016344, lr_: 0.000023
[13:22:14.817] iteration 6677 : loss : 0.019368, lr_: 0.000023
[13:22:15.026] iteration 6678 : loss : 0.017598, lr_: 0.000023
[13:22:15.235] iteration 6679 : loss : 0.019374, lr_: 0.000022
[13:22:15.445] iteration 6680 : loss : 0.018489, lr_: 0.000022
[13:22:15.690] iteration 6681 : loss : 0.016644, lr_: 0.000022
[13:22:15.899] iteration 6682 : loss : 0.018580, lr_: 0.000022
[13:22:16.107] iteration 6683 : loss : 0.018126, lr_: 0.000022
[13:22:16.316] iteration 6684 : loss : 0.017720, lr_: 0.000022
[13:22:16.527] iteration 6685 : loss : 0.018261, lr_: 0.000022
[13:22:16.736] iteration 6686 : loss : 0.015715, lr_: 0.000022
[13:22:16.946] iteration 6687 : loss : 0.016529, lr_: 0.000022
[13:22:17.155] iteration 6688 : loss : 0.016915, lr_: 0.000022
[13:22:17.362] iteration 6689 : loss : 0.017118, lr_: 0.000022
[13:22:17.570] iteration 6690 : loss : 0.016728, lr_: 0.000022
[13:22:17.778] iteration 6691 : loss : 0.018654, lr_: 0.000022
[13:22:17.985] iteration 6692 : loss : 0.018804, lr_: 0.000022
[13:22:18.195] iteration 6693 : loss : 0.017184, lr_: 0.000022
[13:22:18.402] iteration 6694 : loss : 0.018440, lr_: 0.000022
[13:22:18.610] iteration 6695 : loss : 0.017430, lr_: 0.000022
[13:22:18.818] iteration 6696 : loss : 0.015923, lr_: 0.000022
[13:22:19.026] iteration 6697 : loss : 0.016458, lr_: 0.000022
[13:22:19.234] iteration 6698 : loss : 0.017310, lr_: 0.000022
[13:22:19.442] iteration 6699 : loss : 0.019414, lr_: 0.000022
[13:22:19.649] iteration 6700 : loss : 0.017190, lr_: 0.000022
[13:22:19.888] iteration 6701 : loss : 0.018559, lr_: 0.000022
[13:22:20.096] iteration 6702 : loss : 0.016937, lr_: 0.000022
[13:22:20.303] iteration 6703 : loss : 0.015451, lr_: 0.000022
[13:22:20.510] iteration 6704 : loss : 0.019774, lr_: 0.000022
[13:22:20.719] iteration 6705 : loss : 0.018147, lr_: 0.000022
[13:22:20.926] iteration 6706 : loss : 0.017635, lr_: 0.000022
[13:22:21.133] iteration 6707 : loss : 0.016433, lr_: 0.000022
[13:22:21.340] iteration 6708 : loss : 0.016052, lr_: 0.000022
[13:22:21.548] iteration 6709 : loss : 0.018409, lr_: 0.000022
[13:22:21.640] iteration 6710 : loss : 0.016624, lr_: 0.000022
[13:22:21.690] 
Validation ===>
[13:22:27.501] avg_dsc: 0.844132
[13:22:28.440] iteration 6711 : loss : 0.017070, lr_: 0.000022
[13:22:28.648] iteration 6712 : loss : 0.015885, lr_: 0.000022
[13:22:28.858] iteration 6713 : loss : 0.027055, lr_: 0.000022
[13:22:29.065] iteration 6714 : loss : 0.015827, lr_: 0.000022
[13:22:29.272] iteration 6715 : loss : 0.017415, lr_: 0.000022
[13:22:29.486] iteration 6716 : loss : 0.018287, lr_: 0.000022
[13:22:29.697] iteration 6717 : loss : 0.019367, lr_: 0.000022
[13:22:29.907] iteration 6718 : loss : 0.017020, lr_: 0.000022
[13:22:30.115] iteration 6719 : loss : 0.018484, lr_: 0.000022
[13:22:30.325] iteration 6720 : loss : 0.018046, lr_: 0.000022
[13:22:30.569] iteration 6721 : loss : 0.016858, lr_: 0.000022
[13:22:30.776] iteration 6722 : loss : 0.016291, lr_: 0.000022
[13:22:30.984] iteration 6723 : loss : 0.017755, lr_: 0.000022
[13:22:31.192] iteration 6724 : loss : 0.015807, lr_: 0.000022
[13:22:31.402] iteration 6725 : loss : 0.018890, lr_: 0.000022
[13:22:31.610] iteration 6726 : loss : 0.016390, lr_: 0.000022
[13:22:31.817] iteration 6727 : loss : 0.017909, lr_: 0.000022
[13:22:32.025] iteration 6728 : loss : 0.017396, lr_: 0.000022
[13:22:32.234] iteration 6729 : loss : 0.016531, lr_: 0.000022
[13:22:32.442] iteration 6730 : loss : 0.015809, lr_: 0.000022
[13:22:32.654] iteration 6731 : loss : 0.016122, lr_: 0.000022
[13:22:32.862] iteration 6732 : loss : 0.015877, lr_: 0.000022
[13:22:33.071] iteration 6733 : loss : 0.018175, lr_: 0.000022
[13:22:33.278] iteration 6734 : loss : 0.021538, lr_: 0.000022
[13:22:33.489] iteration 6735 : loss : 0.015857, lr_: 0.000022
[13:22:33.699] iteration 6736 : loss : 0.016404, lr_: 0.000022
[13:22:33.909] iteration 6737 : loss : 0.019204, lr_: 0.000022
[13:22:34.118] iteration 6738 : loss : 0.018056, lr_: 0.000022
[13:22:34.326] iteration 6739 : loss : 0.016157, lr_: 0.000022
[13:22:34.534] iteration 6740 : loss : 0.018877, lr_: 0.000022
[13:22:34.775] iteration 6741 : loss : 0.016613, lr_: 0.000022
[13:22:34.986] iteration 6742 : loss : 0.016436, lr_: 0.000022
[13:22:35.194] iteration 6743 : loss : 0.016318, lr_: 0.000022
[13:22:35.402] iteration 6744 : loss : 0.018344, lr_: 0.000022
[13:22:35.611] iteration 6745 : loss : 0.018990, lr_: 0.000022
[13:22:35.819] iteration 6746 : loss : 0.019236, lr_: 0.000022
[13:22:36.026] iteration 6747 : loss : 0.016538, lr_: 0.000022
[13:22:36.235] iteration 6748 : loss : 0.018606, lr_: 0.000022
[13:22:36.443] iteration 6749 : loss : 0.018648, lr_: 0.000022
[13:22:36.649] iteration 6750 : loss : 0.017180, lr_: 0.000022
[13:22:36.857] iteration 6751 : loss : 0.016150, lr_: 0.000022
[13:22:37.063] iteration 6752 : loss : 0.017411, lr_: 0.000022
[13:22:37.270] iteration 6753 : loss : 0.016909, lr_: 0.000022
[13:22:37.478] iteration 6754 : loss : 0.017407, lr_: 0.000022
[13:22:37.686] iteration 6755 : loss : 0.016544, lr_: 0.000022
[13:22:37.894] iteration 6756 : loss : 0.017785, lr_: 0.000021
[13:22:38.102] iteration 6757 : loss : 0.017787, lr_: 0.000021
[13:22:38.310] iteration 6758 : loss : 0.015137, lr_: 0.000021
[13:22:38.517] iteration 6759 : loss : 0.016939, lr_: 0.000021
[13:22:38.725] iteration 6760 : loss : 0.017894, lr_: 0.000021
[13:22:38.964] iteration 6761 : loss : 0.016591, lr_: 0.000021
[13:22:39.172] iteration 6762 : loss : 0.015417, lr_: 0.000021
[13:22:39.379] iteration 6763 : loss : 0.019429, lr_: 0.000021
[13:22:39.587] iteration 6764 : loss : 0.015453, lr_: 0.000021
[13:22:39.677] iteration 6765 : loss : 0.018428, lr_: 0.000021
[13:22:39.722] 
Validation ===>
[13:22:45.362] avg_dsc: 0.844334
[13:22:46.229] iteration 6766 : loss : 0.017913, lr_: 0.000021
[13:22:46.440] iteration 6767 : loss : 0.017187, lr_: 0.000021
[13:22:46.650] iteration 6768 : loss : 0.015717, lr_: 0.000021
[13:22:46.858] iteration 6769 : loss : 0.015392, lr_: 0.000021
[13:22:47.067] iteration 6770 : loss : 0.016815, lr_: 0.000021
[13:22:47.282] iteration 6771 : loss : 0.016858, lr_: 0.000021
[13:22:47.489] iteration 6772 : loss : 0.016814, lr_: 0.000021
[13:22:47.696] iteration 6773 : loss : 0.016450, lr_: 0.000021
[13:22:47.904] iteration 6774 : loss : 0.016778, lr_: 0.000021
[13:22:48.111] iteration 6775 : loss : 0.015720, lr_: 0.000021
[13:22:48.318] iteration 6776 : loss : 0.016944, lr_: 0.000021
[13:22:48.526] iteration 6777 : loss : 0.016995, lr_: 0.000021
[13:22:48.736] iteration 6778 : loss : 0.017684, lr_: 0.000021
[13:22:48.944] iteration 6779 : loss : 0.015497, lr_: 0.000021
[13:22:49.153] iteration 6780 : loss : 0.017058, lr_: 0.000021
[13:22:49.395] iteration 6781 : loss : 0.016485, lr_: 0.000021
[13:22:49.602] iteration 6782 : loss : 0.016700, lr_: 0.000021
